22-09-07 14:35:40.311 - INFO: Namespace(aux_learning_rate=0.001, basepoint=None, batch_size=8, checkpoint=None, clip_max_norm=1.0, config=None, cuda=True, dataset='/home/qororo606/flicker', epochs=500, experiment='MS_q3', gpu_id=0, learning_rate=0.0001, lmbda=0.0067, lsq=False, metrics='mse', model='ms-relu', num_workers=4, patch_size=(256, 256), pretrain=False, quality=3, save=True, seed=None, test_batch_size=1)
22-09-07 14:35:40.311 - INFO: MSReLU(
  (entropy_bottleneck): EntropyBottleneck(
    (likelihood_lower_bound): LowerBound()
  )
  (g_a): Sequential(
    (0): Conv2d(3, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2))
    (1): ReLU()
    (2): Conv2d(128, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2))
    (3): ReLU()
    (4): Conv2d(128, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 192, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2))
  )
  (g_s): Sequential(
    (0): ConvTranspose2d(192, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), output_padding=(1, 1))
    (1): ReLU()
    (2): ConvTranspose2d(128, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), output_padding=(1, 1))
    (3): ReLU()
    (4): ConvTranspose2d(128, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), output_padding=(1, 1))
    (5): ReLU()
    (6): ConvTranspose2d(128, 3, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), output_padding=(1, 1))
  )
  (h_a): Sequential(
    (0): Conv2d(192, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): ReLU()
    (2): Conv2d(128, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2))
    (3): ReLU()
    (4): Conv2d(128, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2))
  )
  (h_s): Sequential(
    (0): ConvTranspose2d(128, 192, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), output_padding=(1, 1))
    (1): ReLU()
    (2): ConvTranspose2d(192, 288, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), output_padding=(1, 1))
    (3): ReLU()
    (4): Conv2d(288, 384, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
  )
  (gaussian_conditional): GaussianConditional(
    (likelihood_lower_bound): LowerBound()
    (lower_bound_scale): LowerBound()
  )
)
22-09-07 14:35:40.313 - INFO: Learning rate: 0.0001
22-09-07 14:35:43.273 - INFO: Train epoch 0: [    0/16574 (0%)] Loss: 118.8310 | MSE loss: 0.2721 | Bpp loss: 0.2866 | Aux loss: 5274.49
22-09-07 14:35:47.133 - INFO: Train epoch 0: [  800/16574 (5%)] Loss: 7.7696 | MSE loss: 0.0166 | Bpp loss: 0.5257 | Aux loss: 5247.05
22-09-07 14:35:50.953 - INFO: Train epoch 0: [ 1600/16574 (10%)] Loss: 7.5632 | MSE loss: 0.0161 | Bpp loss: 0.5552 | Aux loss: 5216.95
22-09-07 14:35:54.776 - INFO: Train epoch 0: [ 2400/16574 (14%)] Loss: 9.8983 | MSE loss: 0.0216 | Bpp loss: 0.4932 | Aux loss: 5185.48
22-09-07 14:35:58.252 - INFO: Train epoch 0: [ 3200/16574 (19%)] Loss: 4.0732 | MSE loss: 0.0082 | Bpp loss: 0.5118 | Aux loss: 5158.68
22-09-07 14:36:02.078 - INFO: Train epoch 0: [ 4000/16574 (24%)] Loss: 6.1812 | MSE loss: 0.0130 | Bpp loss: 0.5128 | Aux loss: 5133.79
22-09-07 14:36:05.632 - INFO: Train epoch 0: [ 4800/16574 (29%)] Loss: 4.3771 | MSE loss: 0.0089 | Bpp loss: 0.5131 | Aux loss: 5105.89
22-09-07 14:36:09.335 - INFO: Train epoch 0: [ 5600/16574 (34%)] Loss: 4.5423 | MSE loss: 0.0094 | Bpp loss: 0.4283 | Aux loss: 5070.55
22-09-07 14:36:12.816 - INFO: Train epoch 0: [ 6400/16574 (39%)] Loss: 4.7861 | MSE loss: 0.0099 | Bpp loss: 0.4920 | Aux loss: 5044.75
22-09-07 14:36:16.535 - INFO: Train epoch 0: [ 7200/16574 (43%)] Loss: 3.4854 | MSE loss: 0.0069 | Bpp loss: 0.4685 | Aux loss: 5010.48
22-09-07 14:36:19.792 - INFO: Train epoch 0: [ 8000/16574 (48%)] Loss: 4.0020 | MSE loss: 0.0081 | Bpp loss: 0.4683 | Aux loss: 4978.53
22-09-07 14:36:23.586 - INFO: Train epoch 0: [ 8800/16574 (53%)] Loss: 3.0349 | MSE loss: 0.0060 | Bpp loss: 0.4112 | Aux loss: 4942.49
22-09-07 14:36:27.286 - INFO: Train epoch 0: [ 9600/16574 (58%)] Loss: 3.4480 | MSE loss: 0.0068 | Bpp loss: 0.4985 | Aux loss: 4898.05
22-09-07 14:36:30.871 - INFO: Train epoch 0: [10400/16574 (63%)] Loss: 3.5172 | MSE loss: 0.0069 | Bpp loss: 0.5031 | Aux loss: 4857.16
22-09-07 14:36:34.157 - INFO: Train epoch 0: [11200/16574 (68%)] Loss: 3.0451 | MSE loss: 0.0059 | Bpp loss: 0.4673 | Aux loss: 4814.57
22-09-07 14:36:37.688 - INFO: Train epoch 0: [12000/16574 (72%)] Loss: 3.3281 | MSE loss: 0.0065 | Bpp loss: 0.4820 | Aux loss: 4770.44
