22-08-30 12:02:14.439 - INFO: Namespace(aux_learning_rate=0.001, batch_size=8, checkpoint=None, clip_max_norm=1.0, config=None, cuda=True, dataset='/home/qororo606/flicker', epochs=500, experiment='MSReLU6_q1', gpu_id=0, learning_rate=0.0001, lmbda=0.0018, lsq=False, metrics='mse', model='ms-relu6', num_workers=4, patch_size=(256, 256), pretrain=False, quality=1, save=True, seed=None, test_batch_size=1)
22-08-30 12:02:14.439 - INFO: MSReLU6(
  (entropy_bottleneck): EntropyBottleneck(
    (likelihood_lower_bound): LowerBound()
  )
  (g_a): Sequential(
    (0): Conv2d(3, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2))
    (1): ReLU6()
    (2): Conv2d(128, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2))
    (3): ReLU6()
    (4): Conv2d(128, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2))
    (5): ReLU6()
    (6): Conv2d(128, 192, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2))
  )
  (g_s): Sequential(
    (0): ConvTranspose2d(192, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), output_padding=(1, 1))
    (1): ReLU6()
    (2): ConvTranspose2d(128, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), output_padding=(1, 1))
    (3): ReLU6()
    (4): ConvTranspose2d(128, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), output_padding=(1, 1))
    (5): ReLU6()
    (6): ConvTranspose2d(128, 3, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), output_padding=(1, 1))
  )
  (h_a): Sequential(
    (0): Conv2d(192, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): ReLU6()
    (2): Conv2d(128, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2))
    (3): ReLU6()
    (4): Conv2d(128, 128, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2))
  )
  (h_s): Sequential(
    (0): ConvTranspose2d(128, 192, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), output_padding=(1, 1))
    (1): ReLU6()
    (2): ConvTranspose2d(192, 288, kernel_size=(5, 5), stride=(2, 2), padding=(2, 2), output_padding=(1, 1))
    (3): ReLU6()
    (4): Conv2d(288, 384, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
  )
  (gaussian_conditional): GaussianConditional(
    (likelihood_lower_bound): LowerBound()
    (lower_bound_scale): LowerBound()
  )
)
22-08-30 12:02:14.441 - INFO: Learning rate: 0.0001
22-08-30 12:02:17.716 - INFO: Train epoch 0: [    0/16574 (0%)] Loss: 30.1054 | MSE loss: 0.2547 | Bpp loss: 0.2896 | Aux loss: 5283.36
22-08-30 12:02:20.364 - INFO: Train epoch 0: [  800/16574 (5%)] Loss: 3.1587 | MSE loss: 0.0234 | Bpp loss: 0.4190 | Aux loss: 5256.77
22-08-30 12:02:23.272 - INFO: Train epoch 0: [ 1600/16574 (10%)] Loss: 2.2849 | MSE loss: 0.0165 | Bpp loss: 0.3485 | Aux loss: 5219.95
22-08-30 12:02:25.999 - INFO: Train epoch 0: [ 2400/16574 (14%)] Loss: 1.7666 | MSE loss: 0.0108 | Bpp loss: 0.4989 | Aux loss: 5188.89
22-08-30 12:02:28.620 - INFO: Train epoch 0: [ 3200/16574 (19%)] Loss: 1.6671 | MSE loss: 0.0108 | Bpp loss: 0.4033 | Aux loss: 5164.31
22-08-30 12:02:31.233 - INFO: Train epoch 0: [ 4000/16574 (24%)] Loss: 1.6274 | MSE loss: 0.0107 | Bpp loss: 0.3736 | Aux loss: 5139.55
22-08-30 12:02:33.853 - INFO: Train epoch 0: [ 4800/16574 (29%)] Loss: 1.8166 | MSE loss: 0.0122 | Bpp loss: 0.3919 | Aux loss: 5107.04
22-08-30 12:02:36.548 - INFO: Train epoch 0: [ 5600/16574 (34%)] Loss: 1.4659 | MSE loss: 0.0094 | Bpp loss: 0.3660 | Aux loss: 5075.50
22-08-30 12:02:39.228 - INFO: Train epoch 0: [ 6400/16574 (39%)] Loss: 1.5125 | MSE loss: 0.0098 | Bpp loss: 0.3680 | Aux loss: 5047.55
22-08-30 12:02:41.875 - INFO: Train epoch 0: [ 7200/16574 (43%)] Loss: 1.3212 | MSE loss: 0.0082 | Bpp loss: 0.3653 | Aux loss: 5010.19
22-08-30 12:02:44.590 - INFO: Train epoch 0: [ 8000/16574 (48%)] Loss: 1.5174 | MSE loss: 0.0097 | Bpp loss: 0.3763 | Aux loss: 4964.37
22-08-30 12:02:47.201 - INFO: Train epoch 0: [ 8800/16574 (53%)] Loss: 1.0937 | MSE loss: 0.0064 | Bpp loss: 0.3491 | Aux loss: 4926.86
22-08-30 12:02:49.783 - INFO: Train epoch 0: [ 9600/16574 (58%)] Loss: 0.8616 | MSE loss: 0.0043 | Bpp loss: 0.3618 | Aux loss: 4886.93
22-08-30 12:02:52.450 - INFO: Train epoch 0: [10400/16574 (63%)] Loss: 0.9483 | MSE loss: 0.0053 | Bpp loss: 0.3323 | Aux loss: 4850.56
22-08-30 12:02:55.193 - INFO: Train epoch 0: [11200/16574 (68%)] Loss: 0.9522 | MSE loss: 0.0052 | Bpp loss: 0.3438 | Aux loss: 4807.23
22-08-30 12:02:57.916 - INFO: Train epoch 0: [12000/16574 (72%)] Loss: 1.0108 | MSE loss: 0.0059 | Bpp loss: 0.3182 | Aux loss: 4759.18
